"ID","band","word","Pos","field"
4950,5,"rigorous","j",""
4951,5,"concession","n",""
4952,5,"speculation","n",""
4953,5,"trap","v",""
4954,5,"curricular","j","Edu+Hum"
4955,5,"feasible","j",""
4956,5,"tunnel","n","Sci"
4957,5,"marijuana","n","Soc"
4958,5,"specification","n",""
4959,5,"steadily","r",""
4960,5,"announcement","n",""
4961,5,"enjoyment","n","Soc"
4962,5,"preclude","v",""
4963,5,"earthquake","n",""
4964,5,"horror","n",""
4965,5,"landfill","n","Sci"
4966,5,"scan","n","Sci+Med"
4967,5,"traumatic","j",""
4968,5,"certificate","n",""
4969,5,"constituency","n",""
4970,5,"guiding","j",""
4971,5,"heterosexual","j","Soc"
4972,5,"managing","j",""
4973,5,"optimism","n",""
4974,5,"steam","n",""
4975,5,"forbid","v",""
4976,5,"penetrate","v",""
4977,5,"carbohydrate","n","Med"
4978,5,"killer","n",""
4979,5,"niche","n",""
4980,5,"contemplate","v",""
4981,5,"march","v","His"
4982,5,"wrap","v",""
4983,5,"broken","j",""
4984,5,"alien","j",""
4985,5,"plain","j",""
4986,5,"dry","v","Med"
4987,5,"expanded","j",""
4988,5,"inferior","j",""
4989,5,"clan","n","His"
4990,5,"predictive","j","Edu+Soc"
4991,5,"certainty","n",""
4992,5,"zero","m",""
4993,5,"anniversary","n",""
4994,5,"multiply","v",""
4995,5,"sad","j",""
4996,5,"convenient","j",""
4997,5,"endangered","j",""
4998,5,"lean","v",""
4999,5,"humanitarian","j","His+Law"
5000,5,"Nazi","j",""
5001,5,"profitable","j","Fin"
5002,5,"composer","n","Hum"
5003,5,"empathy","n",""
5004,5,"scandal","n",""
5005,5,"pig","n",""
5006,5,"extensively","r",""
5007,5,"romance","n","Hum"
5008,5,"choir","n","Hum"
5009,5,"shower","n","Sci+Med"
5010,5,"omit","v",""
5011,5,"thread","n",""
5012,5,"obscure","v",""
5013,5,"wake","v",""
5014,5,"motivational","j","Edu+Soc"
5015,5,"blend","v",""
5016,5,"suspend","v",""
5017,5,"excavation","n","Soc"
5018,5,"nomination","n","Edu+Law"
5019,5,"ignorance","n",""
5020,5,"salient","j",""
5021,5,"eighteenth","m",""
5022,5,"enlightenment","n",""
5023,5,"openness","n",""
5024,5,"cleanup","n","Law"
5025,5,"subgroup","n",""
5026,5,"Greek","n",""
5027,5,"dissolve","v",""
5028,5,"past","r",""
5029,5,"wedding","n",""
5030,5,"dancer","n","Soc+Hum"
5031,5,"fluctuation","n","Sci"
5032,5,"compound","v",""
5033,5,"inclusive","j",""
5034,5,"sensory","j",""
5035,5,"presume","v",""
5036,5,"reconcile","v",""
5037,5,"artery","n","Med"
5038,5,"straightforward","j",""
5039,5,"decision-making","n",""
5040,5,"tomato","n","Med"
5041,5,"posit","v",""
5042,5,"privileged","j",""
5043,5,"plantation","n",""
5044,5,"aide","n",""
5045,5,"stretch","n","Med"
5046,5,"super","j",""
5047,5,"conjunction","i",""
5048,5,"alleged","j","Law"
5049,5,"safely","r",""
5050,5,"unnecessary","j",""
5051,5,"sue","v","Law"
5052,5,"seasonal","j",""
5053,5,"meditation","n","Rel+Med"
5054,5,"meteor","n","Sci"
5055,5,"badly","r",""
5056,5,"cumulative","j",""
5057,5,"gravitational","j","Sci"
5058,5,"arousal","n","Soc"
5059,5,"businessman","n","His"
5060,5,"bold","j",""
5061,5,"attainment","n","Edu"
5062,5,"bat","n","Sci"
5063,5,"pond","n","Sci"
5064,5,"voting","n",""
5065,5,"dividend","n","Fin"
5066,5,"pragmatic","j",""
5067,5,"resistant","j","Sci+Med"
5068,5,"technician","n",""
5069,5,"effect","v",""
5070,5,"complementary","j",""
5071,5,"predictable","j",""
5072,5,"clinician","n","Med"
5073,5,"grandparent","n","Edu"
5074,5,"IQ","n","Edu"
5075,5,"inclined","j",""
5076,5,"susceptible","j",""
5077,5,"skull","n",""
5078,5,"upgrade","v",""
5079,5,"folder","n","Sci"
5080,5,"hunter","n",""
5081,5,"shrink","v",""
5082,5,"least","d",""
5083,5,"continental","j",""
5084,5,"reactor","n","Sci"
5085,5,"assimilation","n","His"
5086,5,"computing","n","Sci"
5087,5,"remainder","n",""
5088,5,"heal","v","Rel+Med"
5089,5,"co-worker","n",""
5090,5,"besides","i",""
5091,5,"peripheral","j","Med"
5092,5,"receiver","n",""
5093,5,"elbow","n","Med"
5094,5,"triumph","n",""
5095,5,"squeeze","v","Med"
5096,5,"succession","n",""
5097,5,"lucky","j",""
5098,5,"dissatisfaction","n",""
5099,5,"funeral","n",""
5100,5,"renewal","n","Rel"
5101,5,"wilderness","n",""
5102,5,"explode","v",""
5103,5,"invade","v",""
5104,5,"decisive","j",""
5105,5,"registration","n",""
5106,5,"pop","v",""
5107,5,"utilization","n",""
5108,5,"sheer","j",""
5109,5,"canon","n","Hum+Rel"
5110,5,"casualty","n","His"
5111,5,"kindergarten","n","Edu"
5112,5,"satisfied","j",""
5113,5,"bike","n","Med"
5114,5,"crack","n",""
5115,5,"oak","n",""
5116,5,"pad","n","Sci+Med"
5117,5,"publishing","n",""
5118,5,"concede","v",""
5119,5,"vague","j",""
5120,5,"stressful","j","Soc"
5121,5,"span","n",""
5122,5,"suspension","n",""
5123,5,"title","v",""
5124,5,"renewed","j",""
5125,5,"heel","n","Med"
5126,5,"counter","n",""
5127,5,"wherever","r",""
5128,5,"deadly","j",""
5129,5,"spontaneous","j",""
5130,5,"enhancement","n",""
5131,5,"readiness","n","Edu"
5132,5,"encouragement","n","Edu"
5133,5,"absorption","n","Sci+Med"
5134,5,"nationality","n","His"
5135,5,"shade","n",""
5136,5,"extinction","n","Sci"
5137,5,"lighting","n","Sci"
5138,5,"watershed","n","Sci"
5139,5,"displacement","n","Med"
5140,5,"radical","n",""
5141,5,"self-determination","n",""
5142,5,"tablespoon","n","Med"
5143,5,"circulate","v",""
5144,5,"superiority","n",""
5145,5,"strip","v",""
5146,5,"marked","j",""
5147,5,"supernova","n","Sci"
5148,5,"periodic","j",""
5149,5,"southeastern","j",""
5150,5,"contention","n",""
5151,5,"gland","n","Med"
5152,5,"regulator","n",""
5153,5,"pro","n",""
5154,5,"repertoire","n","Hum"
5155,5,"bacterial","j","Med"
5156,5,"victimization","n","Soc"
5157,5,"medium","j","Med"
5158,5,"nail","n","Med"
5159,5,"whereby","r",""
5160,5,"elevate","v","Med"
5161,5,"participating","j",""
5162,5,"tragic","j",""
5163,5,"cure","n","Med"
5164,5,"ring","v",""
5165,5,"responsive","j","Edu"
5166,5,"bubble","n",""
5167,5,"top","i",""
5168,5,"communion","n","Rel"
5169,5,"accord","v",""
5170,5,"tip","v",""
5171,5,"turtle","n","Sci"
5172,5,"noble","j",""
5173,5,"hybrid","j",""
5174,5,"preceding","j",""
5175,5,"uncomfortable","j",""
5176,5,"elimination","n",""
5177,5,"groundwater","n","Sci+Med"
5178,5,"thereafter","r",""
5179,5,"introductory","j","Edu"
5180,5,"methodological","j",""
5181,5,"devil","n",""
5182,5,"cardiovascular","j","Med"
5183,5,"accumulation","n",""
5184,5,"blue","n","Hum"
5185,5,"gym","n","Med"
5186,5,"sewage","n","Law+Med"
5187,5,"discern","v",""
5188,5,"bother","v",""
5189,5,"offset","v",""
5190,5,"profoundly","r",""
5191,5,"shame","n",""
5192,5,"collectively","r",""
5193,5,"admire","v",""
5194,5,"seventh","m",""
5195,5,"machinery","n",""
5196,5,"plasma","n","Sci+Med"
5197,5,"span","v",""
5198,5,"twenty-five","m",""
5199,5,"bonus","n","Fin"
5200,5,"variant","n",""
5201,5,"adherence","n","Soc"
5202,5,"competitiveness","n",""
5203,5,"teaspoon","n","Med"
5204,5,"rebuild","v",""
5205,5,"asthma","n","Med"
5206,5,"feminist","n",""
5207,5,"grief","n",""
5208,5,"tag","n","Sci"
5209,5,"download","v","Sci"
5210,5,"discrete","j",""
5211,5,"sunlight","n","Sci"
5212,5,"seal","v",""
5213,5,"aging","j",""
5214,5,"cubic","j",""
5215,5,"turnover","n",""
5216,5,"inherently","r",""
5217,5,"pump","v",""
5218,5,"burning","j",""
5219,5,"recount","v",""
5220,5,"resume","v",""
5221,5,"flavor","n","Med"
5222,5,"amateur","j","Sci"
5223,5,"cinema","n","Hum"
5224,5,"mall","n",""
5225,5,"burial","n",""
5226,5,"coral","n","Sci"
5227,5,"mentally","r",""
5228,5,"disciplinary","j",""
5229,5,"Swedish","j","Hum"
5230,5,"infantry","n","His"
5231,5,"cosmos","n","Rel+Sci"
5232,5,"rid","v",""
5233,5,"local","n",""
5234,5,"wholly","r",""
5235,5,"enduring","j",""
5236,5,"bombing","n","His+Law"
5237,5,"unconscious","j","Hum+Rel"
5238,5,"breakfast","n","Med"
5239,5,"displace","v",""
5240,5,"favorite","n",""
5241,5,"kin","n","Soc"
5242,5,"probe","v",""
5243,5,"relational","j",""
5244,5,"revised","j",""
5245,5,"Canadian","n","His+Law"
5246,5,"broaden","v",""
5247,5,"quota","n",""
5248,5,"defender","n",""
5249,5,"offensive","j",""
5250,5,"inject","v",""
5251,5,"symbolize","v","Hum"
5252,5,"naked","j",""
5253,5,"perpetuate","v",""
5254,5,"conspiracy","n","Law"
5255,5,"pyramid","n","Soc"
5256,5,"complement","v",""
5257,5,"knife","n",""
5258,5,"curiosity","n",""
5259,5,"warm","v","Sci+Med"
5260,5,"multilateral","j","His+Law"
5261,5,"restructuring","n",""
5262,5,"anymore","r",""
5263,5,"reconstruct","v",""
5264,5,"supervise","v",""
5265,5,"fertilizer","n","Sci"
5266,5,"villager","n","Soc"
5267,5,"sovereign","j","His+Law"
5268,5,"arguably","r",""
5269,5,"characterization","n","Hum"
5270,5,"ghost","n",""
5271,5,"pretest","n","Edu+Soc"
5272,5,"voice","v",""
5273,5,"successive","j",""
5274,5,"cognition","n","Edu"
5275,5,"deployment","n",""
5276,5,"homosexual","j","Soc+Rel"
5277,5,"financing","n",""
5278,5,"deck","n",""
5279,5,"headache","n","Med"
5280,5,"definitive","j",""
5281,5,"sympathetic","j",""
5282,5,"schooling","n","Edu"
5283,5,"Arctic","j","Sci"
5284,5,"dirty","j",""
5285,5,"newsletter","n",""
5286,5,"depart","v",""
5287,5,"nutritional","j","Med"
5288,5,"open-ended","j","Edu+Soc"
5289,5,"plus","n",""
5290,5,"problem-solving","n","Edu"
5291,5,"strand","n",""
5292,5,"adulthood","n",""
5293,5,"gaze","n","Hum"
5294,5,"rebellion","n",""
5295,5,"reef","n","Sci"
5296,5,"bodily","j","Hum+Rel"
5297,5,"smoking","n","Med"
5298,5,"lobster","n","Sci"
5299,5,"quietly","r",""
5300,5,"reserve","j",""
5301,5,"coaching","n","Soc"
5302,5,"makeup","n","Med"
5303,5,"liquid","n","Sci+Med"
5304,5,"sheep","n",""
5305,5,"sinus","n","Med"
5306,5,"heat","v","Sci+Med"
5307,5,"procedural","j",""
5308,5,"rebel","n","His+Law"
5309,5,"bell","n",""
5310,5,"aquatic","j","Sci"
5311,5,"vigorous","j",""
5312,5,"nationally","r",""
5313,5,"editorial","j",""
5314,5,"advertisement","n",""
5315,5,"empowerment","n",""
5316,5,"photon","n","Sci"
5317,5,"slice","n","Med"
5318,5,"resonance","n",""
5319,5,"depiction","n","Hum"
5320,5,"fidelity","n","Fin"
5321,5,"grader","n","Edu"
5322,5,"eagle","n",""
5323,5,"flaw","n",""
5324,5,"inference","n",""
5325,5,"trunk","n","Med"
5326,5,"deprive","v",""
5327,5,"stereo","n","Sci"
5328,5,"steep","j",""
5329,5,"spine","n","Med"
5330,5,"contradict","v",""
5331,5,"unstable","j",""
5332,5,"fever","n","Med"
5333,5,"descend","v",""
5334,5,"lay","j","Rel"
5335,5,"hypothetical","j",""
5336,5,"toe","n","Med"
5337,5,"triangle","n",""
5338,5,"terrestrial","j","Sci"
5339,5,"appendix","n",""
5340,5,"latitude","n","Sci"
5341,5,"multimedia","n",""
5342,5,"audio","j",""
5343,5,"monk","n","Rel"
5344,5,"puzzle","n",""
5345,5,"infer","v",""
5346,5,"melody","n","Hum"
5347,5,"polar","j","Sci"
5348,5,"elephant","n",""
5349,5,"needle","n","Med"
5350,5,"setup","n","Sci"
5351,5,"composting","j","Sci"
5352,5,"precious","j",""
5353,5,"fence","n",""
5354,5,"grower","n","Sci"
5355,5,"petition","n",""
5356,5,"distinguished","j",""
5357,5,"distort","v",""
5358,5,"manual","j",""
5359,5,"guardian","n",""
5360,5,"suburb","n",""
5361,5,"enrich","v",""
5362,5,"closest","j",""
5363,5,"differentiation","n",""
5364,5,"kidney","n","Med"
5365,5,"unfold","v",""
5366,5,"preventive","j","Med"
5367,5,"escape","n",""
5368,5,"sermon","n","Rel"
5369,5,"shareholder","n","Fin"
5370,5,"flourish","v",""
5371,5,"preschool","j","Edu"
5372,5,"burst","n","Sci"
5373,5,"jazz","n","Hum"
5374,5,"obesity","n","Med"
5375,5,"aboriginal","j","His"
5376,5,"high-tech","j",""
5377,5,"peculiar","j",""
5378,5,"beneficiary","n",""
5379,5,"freeze","v",""
5380,5,"prone","j",""
5381,5,"furniture","n",""
5382,5,"reformer","n",""
5383,5,"contextual","j","Edu+Soc"
5384,5,"chocolate","n","Med"
5385,5,"coat","n",""
5386,5,"voltage","n","Sci"
5387,5,"confer","v",""
5388,5,"lifelong","j",""
5389,5,"forced","j",""
5390,5,"radar","n","Sci"
5391,5,"simultaneous","j",""
5392,5,"gauge","n",""
5393,5,"tariff","n","His+Law"
5394,5,"high-quality","j",""
5395,5,"running","j",""
5396,5,"antibody","n","Med"
5397,5,"disruptive","j","Edu+Med"
5398,5,"merger","n","Law+Fin"
5399,5,"delicate","j",""
5400,5,"intriguing","j",""
5401,5,"hit","n",""
5402,5,"liturgy","n","Rel"
5403,5,"hungry","j",""
5404,5,"cavity","n","Sci+Med"
5405,5,"two-year","j","Edu"
5406,5,"rent","n",""
5407,5,"scarce","j",""
5408,5,"commissioner","n",""
5409,5,"mosque","n",""
5410,5,"immense","j",""
5411,5,"stay","n","Med"
5412,5,"lengthy","j",""
5413,5,"recall","n","Edu+Rel"
5414,5,"boast","v",""
5415,5,"fascinating","j",""
5416,5,"accord","n","His+Law"
5417,5,"activism","n",""
5418,5,"banker","n","Fin"
5419,5,"reversal","n",""
5420,5,"larva","n","Sci"
5421,5,"stellar","j","Sci"
5422,5,"electrode","n","Med"
5423,5,"simulate","v","Sci"
5424,5,"impaired","j","Soc+Med"
5425,5,"joke","n",""
5426,5,"magnet","n","Edu+Sci"
5427,5,"shuttle","n","Sci"
5428,5,"gentle","j",""
5429,5,"potent","j",""
5430,5,"peninsula","n",""
5431,5,"fuel","v",""
5432,5,"skeptical","j",""
5433,5,"landmark","n",""
5434,5,"alleviate","v",""
5435,5,"supernatural","j","Hum+Rel"
5436,5,"anybody","p",""
5437,5,"constructive","j",""
5438,5,"fragile","j",""
5439,5,"alarm","n",""
5440,5,"donation","n",""
5441,5,"lane","n",""
5442,5,"vector","n","Sci+Med"
5443,5,"differing","j",""
5444,5,"price","v",""
5445,5,"anthropological","j","Soc"
5446,5,"apartheid","n",""
5447,5,"imperative","n",""
5448,5,"pill","n","Med"
5449,5,"delegate","n","His+Law"
5450,5,"heroin","n","Soc"
5451,5,"urgent","j",""
5452,5,"industrialized","j",""
5453,5,"blessing","n","Rel"
5454,5,"sociology","n",""
5455,5,"altitude","n","Sci"
5456,5,"detail","v",""
5457,5,"desperate","j",""
5458,5,"multivariate","j","Edu+Soc"
5459,5,"laborer","n","His+Soc"
5460,5,"worldview","n","Rel"
5461,5,"color","v",""
5462,5,"bitter","j",""
5463,5,"literal","j","Hum+Rel"
5464,5,"drill","n",""
5465,5,"vein","n","Med"
5466,5,"refuge","n",""
5467,5,"reservoir","n",""
5468,5,"infinite","j",""
5469,5,"bulletin","n",""
5470,5,"group","v",""
5471,5,"healing","j","Rel+Med"
5472,5,"bead","n","Hum"
5473,5,"resurrection","n","Rel"
5474,5,"theoretically","r",""
5475,5,"tackle","v",""
5476,5,"pest","n","Sci"
5477,5,"ineffective","j",""
5478,5,"amid","i",""
5479,5,"grip","n",""
5480,5,"nation-state","n",""
5481,5,"controlled","j","Med"
5482,5,"deliberate","j",""
5483,5,"probable","j",""
5484,5,"hegemony","n","His"
5485,5,"consolidate","v",""
5486,5,"adjacent","j",""
5487,5,"inexpensive","j",""
5488,5,"elevation","n",""
5489,5,"pit","n",""
5490,5,"total","v",""
5491,5,"crazy","j",""
5492,5,"expressive","j","Hum"
5493,5,"unrelated","j",""
5494,5,"conceptualize","v","Edu+Soc"
5495,5,"unified","j",""
5496,5,"bankruptcy","n","Law+Fin"
5497,5,"temperament","n","Edu"
5498,5,"auditory","j","Edu+Med"
5499,5,"opposing","j",""
5500,5,"aftermath","n",""
5501,5,"beat","n","Hum"
5502,5,"dawn","n",""
5503,5,"lineage","n",""
5504,5,"retired","j",""
5505,5,"unfamiliar","j",""
5506,5,"verb","n","Hum"
5507,5,"transit","n",""
5508,5,"divert","v",""
5509,5,"adversary","n",""
5510,5,"grandmother","n",""
5511,5,"pixel","n","Sci"
5512,5,"re","i","Law"
5513,5,"acknowledgment","n",""
5514,5,"beyond","r",""
5515,5,"builder","n",""
5516,5,"accountable","j",""
5517,5,"biomass","n","Sci"
5518,5,"discriminate","v",""
5519,5,"swing","v",""
5520,5,"devastating","j",""
5521,5,"prosecution","n","Law"
5522,5,"denote","v",""
5523,5,"hinder","v",""
5524,5,"friction","n",""
5525,5,"nationalist","n","His+Law"
5526,5,"pretend","v",""
5527,5,"compact","j","Sci"
5528,5,"bullet","n",""
5529,5,"pan","n","Med"
5530,5,"treasure","n",""
5531,5,"pilgrim","n",""
5532,5,"prolonged","j","Med"
5533,5,"ample","j",""
5534,5,"temptation","n",""
5535,5,"handle","n","Sci+Med"
5536,5,"commission","v","Hum"
5537,5,"culminate","v",""
5538,5,"costume","n","Hum"
5539,5,"default","n",""
5540,5,"equilibrium","n",""
5541,5,"mandate","v",""
5542,5,"determinant","n",""
5543,5,"seller","n",""
5544,5,"appetite","n",""
5545,5,"smile","n",""
5546,5,"magic","j",""
5547,5,"advent","n",""
5548,5,"dirt","n",""
5549,5,"crab","n","Sci"
5550,5,"heating","n","Sci+Med"
5551,5,"knowledgeable","j","Edu"
5552,5,"mosquito","n",""
5553,5,"genetically","r","Sci"
5554,5,"reportedly","r",""
5555,5,"enthusiastic","j",""
5556,5,"pedagogical","j","Edu+Hum"
5557,5,"lasting","j",""
5558,5,"confess","v","Rel"
5559,5,"update","n","Sci"
5560,5,"dare","v",""
5561,5,"grateful","j",""
5562,5,"broadcast","n",""
5563,5,"salad","n","Med"
5564,5,"uniform","n",""
5565,5,"implicitly","r",""
5566,5,"exit","n",""
5567,5,"zero","n",""
5568,5,"permanently","r",""
5569,5,"tightly","r",""
5570,5,"plot","v",""
5571,5,"socket","n","Med"
5572,5,"ironic","j","Hum"
5573,5,"terminology","n",""
5574,5,"disturbing","j",""
5575,5,"excess","n",""
5576,5,"fieldwork","n","Soc"
5577,5,"mining","n",""
5578,5,"monkey","n",""
5579,5,"disturb","v",""
5580,5,"select","j",""
5581,5,"birthday","n",""
5582,5,"countryside","n",""
5583,5,"neutron","n","Sci"
5584,5,"sacrament","n","Rel"
5585,5,"fatal","j",""
5586,5,"hint","n",""
5587,5,"Italian","n","His"
5588,5,"texture","n",""
5589,5,"imbalance","n",""
5590,5,"listing","n",""
5591,5,"organizer","n",""
5592,5,"mine","p",""
5593,5,"remnant","n",""
5594,5,"ours","p",""
5595,5,"ideally","r",""
5596,5,"regain","v",""
5597,5,"Danish","j","Hum"
5598,5,"tangible","j",""
5599,5,"arm","v",""
5600,5,"aerobic","j","Soc+Med"
5601,5,"diffusion","n",""
5602,5,"dying","j",""
5603,5,"banana","n","Med"
5604,5,"deadline","n",""
5605,5,"rose","n",""
5606,5,"rising","j",""
5607,5,"giftedness","n","Edu"
5608,5,"native","n","His"
5609,5,"celestial","j","Sci"
5610,5,"countless","j",""
5611,5,"timely","j",""
5612,5,"guard","v",""
5613,5,"benign","j","Med"
5614,5,"elevated","j","Med"
5615,5,"ink","n","Sci"
5616,5,"municipality","n",""
5617,5,"mitigate","v",""
5618,5,"renew","v",""
5619,5,"postoperative","j","Med"
5620,5,"buffer","n","Sci"
5621,5,"mercy","n","Rel"
5622,5,"mobilization","n","His"
5623,5,"optics","n","Sci"
5624,5,"sail","v",""
5625,5,"underestimate","v",""
5626,5,"top","v",""
5627,5,"cooking","n","Med"
5628,5,"hunt","v",""
5629,5,"infectious","j","Med"
5630,5,"restrictive","j",""
5631,5,"copyright","n","Law"
5632,5,"insure","v",""
5633,5,"rent","v",""
5634,5,"eyepiece","n","Sci"
5635,5,"sauce","n","Med"
5636,5,"relaxation","n","Med"
5637,5,"amend","v","Law"
5638,5,"revive","v",""
5639,5,"frozen","j","Med"
5640,5,"graphic","j",""
5641,5,"dissertation","n","Edu"
5642,5,"privately","r",""
5643,5,"comprehend","v",""
5644,5,"con","n","Hum"
5645,5,"devotion","n","Hum+Rel"
5646,5,"evidence","v",""
5647,5,"caste","n","Soc"
5648,5,"erode","v",""
5649,5,"projected","j",""
5650,5,"discard","v",""
5651,5,"overseas","j",""
5652,5,"dwarf","n","Sci"
5653,5,"piano","n","Hum"
5654,5,"ha","u","Hum"
5655,5,"conceal","v",""
5656,5,"volcano","n","Sci"
5657,5,"weave","v","Hum"
5658,5,"mutation","n","Sci+Med"
5659,5,"filter","v",""
5660,5,"pharmaceutical","j",""
5661,5,"in-depth","j",""
5662,5,"contingency","n",""
5663,5,"worm","n","Sci"
5664,5,"memoir","n",""
5665,5,"powder","n","Med"
5666,5,"declining","j",""
5667,5,"breakthrough","n",""
5668,5,"neglect","n",""
5669,5,"timber","n",""
5670,5,"numerical","j",""
5671,5,"novice","n","Edu"
5672,5,"interpretive","j",""
5673,5,"cultivation","n",""
5674,5,"sure","r",""
5675,5,"picture","v",""
5676,5,"coming","j",""
5677,5,"illicit","j","Soc"
5678,5,"cancel","v",""
5679,5,"greet","v",""
5680,5,"time","v",""
5681,5,"donate","v",""
5682,5,"knock","v",""
5683,5,"eventual","j",""
5684,5,"eighteen","m",""
5685,5,"inmate","n",""
5686,5,"receptor","n","Sci+Med"
5687,5,"gently","r","Med"
5688,5,"opposite","n",""
